dataset,split,classe,fichier,largeur_px,hauteur_px,pixels_total,ratio_wh,lum_moyenne,lum_std,contraste,pixel_min,pixel_max,r_mean,g_mean,b_mean,is_augmented
XRAY,train,PNEUMONIA,aug_1400_person281_bacteria_1327.jpeg,904,648,585792,1.395,118.04,51.41,255,0,255,118.04,118.04,118.04,1
XRAY,train,PNEUMONIA,aug_1401_person281_bacteria_1328.jpeg,920,720,662400,1.278,141.7,53.26,255,0,255,141.7,141.7,141.7,1
XRAY,train,PNEUMONIA,aug_1402_person281_bacteria_1329.jpeg,976,600,585600,1.627,132.72,58.94,255,0,255,132.72,132.72,132.72,1
XRAY,train,PNEUMONIA,aug_1403_person281_bacteria_1330.jpeg,1008,632,637056,1.595,117.73,58.1,255,0,255,117.73,117.73,117.73,1
XRAY,train,PNEUMONIA,aug_1404_person281_bacteria_1331.jpeg,1000,680,680000,1.471,82.4,42.93,255,0,255,82.4,82.4,82.4,1
XRAY,train,PNEUMONIA,aug_1405_person281_bacteria_1332.jpeg,992,616,611072,1.61,122.5,51.92,255,0,255,122.5,122.5,122.5,1
XRAY,train,PNEUMONIA,aug_1406_person281_bacteria_1333.jpeg,1016,728,739648,1.396,141.17,68.35,255,0,255,141.17,141.17,141.17,1
XRAY,train,PNEUMONIA,aug_1407_person282_virus_579.jpeg,428,256,109568,1.672,166.6,32.68,199,15,214,166.6,166.6,166.6,1
XRAY,train,PNEUMONIA,aug_1408_person286_virus_585.jpeg,1338,1079,1443702,1.24,121.7,56.65,249,0,249,121.7,121.7,121.7,1
XRAY,train,PNEUMONIA,aug_1409_person288_virus_587.jpeg,904,560,506240,1.614,158.57,55.5,255,0,255,158.57,158.57,158.57,1
XRAY,train,PNEUMONIA,aug_140_person1101_bacteria_3042.jpeg,1072,624,668928,1.718,112.43,46.76,255,0,255,112.43,112.43,112.43,1
XRAY,train,PNEUMONIA,aug_1410_person28_bacteria_139.jpeg,976,648,632448,1.506,95.96,50.89,255,0,255,95.96,95.96,95.96,1
XRAY,train,PNEUMONIA,aug_1411_person28_bacteria_141.jpeg,848,544,461312,1.559,131.96,43.8,254,0,254,131.96,131.96,131.96,1
XRAY,train,PNEUMONIA,aug_1412_person28_virus_62.jpeg,1216,872,1060352,1.394,109.04,61.76,255,0,255,109.04,109.04,109.04,1
XRAY,train,PNEUMONIA,aug_1413_person290_bacteria_1372.jpeg,1008,512,516096,1.969,137.97,46.24,255,0,255,137.97,137.97,137.97,1
XRAY,train,PNEUMONIA,aug_1414_person290_virus_594.jpeg,1768,1712,3026816,1.033,82.37,44.26,255,0,255,82.37,82.37,82.37,1
XRAY,train,PNEUMONIA,aug_1415_person291_bacteria_1374.jpeg,1200,960,1152000,1.25,133.37,48.63,255,0,255,133.37,133.37,133.37,1
XRAY,train,PNEUMONIA,aug_1416_person291_bacteria_1376.jpeg,1264,936,1183104,1.35,108.59,58.38,255,0,255,108.59,108.59,108.59,1
XRAY,train,PNEUMONIA,aug_1417_person291_virus_596.jpeg,525,282,148050,1.862,128.45,46.21,196,0,196,128.45,128.45,128.45,1
XRAY,train,PNEUMONIA,aug_1418_person292_bacteria_1378.jpeg,1176,616,724416,1.909,110.5,54.46,255,0,255,110.5,110.5,110.5,1
XRAY,train,PNEUMONIA,aug_1419_person292_virus_597.jpeg,1512,1216,1838592,1.243,77.78,42.61,255,0,255,77.78,77.78,77.78,1
XRAY,train,PNEUMONIA,aug_141_person1102_bacteria_3043.jpeg,976,616,601216,1.584,120.02,46.2,255,0,255,120.02,120.02,120.02,1
XRAY,train,PNEUMONIA,aug_1420_person292_virus_598.jpeg,1456,1232,1793792,1.182,131.63,53.57,255,0,255,131.63,131.63,131.63,1
XRAY,train,PNEUMONIA,aug_1421_person292_virus_599.jpeg,1520,1192,1811840,1.275,128.8,47.94,255,0,255,128.8,128.8,128.8,1
XRAY,train,PNEUMONIA,aug_1422_person293_virus_605.jpeg,1216,744,904704,1.634,75.68,31.52,255,0,255,75.68,75.68,75.68,1
XRAY,train,PNEUMONIA,aug_1423_person294_bacteria_1380.jpeg,1000,680,680000,1.471,121.18,52.85,255,0,255,121.18,121.18,121.18,1
XRAY,train,PNEUMONIA,aug_1424_person294_bacteria_1381.jpeg,1336,768,1026048,1.74,94.42,52.99,255,0,255,94.42,94.42,94.42,1
XRAY,train,PNEUMONIA,aug_1425_person294_bacteria_1383.jpeg,1224,816,998784,1.5,110.71,53.79,242,0,242,110.71,110.71,110.71,1
XRAY,train,PNEUMONIA,aug_1426_person294_bacteria_1388.jpeg,1234,778,960052,1.586,106.97,59.29,255,0,255,106.97,106.97,106.97,1
XRAY,train,PNEUMONIA,aug_1427_person294_virus_606.jpeg,1024,751,769024,1.364,127.3,68.38,240,0,240,127.3,127.3,127.3,1
XRAY,train,PNEUMONIA,aug_1428_person294_virus_610.jpeg,920,600,552000,1.533,83.47,41.19,255,0,255,83.47,83.47,83.47,1
XRAY,train,PNEUMONIA,aug_1429_person294_virus_611.jpeg,952,576,548352,1.653,116.86,55.4,255,0,255,116.86,116.86,116.86,1
XRAY,train,PNEUMONIA,aug_142_person1102_virus_1822.jpeg,1096,664,727744,1.651,89.94,71.51,255,0,255,89.94,89.94,89.94,1
XRAY,train,PNEUMONIA,aug_1430_person295_bacteria_1389.jpeg,1168,696,812928,1.678,113.05,47.87,255,0,255,113.05,113.05,113.05,1
XRAY,train,PNEUMONIA,aug_1431_person295_bacteria_1390.jpeg,1354,759,1027686,1.784,118.45,59.3,255,0,255,118.45,118.45,118.45,1
XRAY,train,PNEUMONIA,aug_1432_person295_virus_612.jpeg,1546,1230,1901580,1.257,114.21,59.03,248,0,248,114.21,114.21,114.21,1
XRAY,train,PNEUMONIA,aug_1433_person296_bacteria_1392.jpeg,1256,840,1055040,1.495,120.88,61.08,255,0,255,120.88,120.88,120.88,1
XRAY,train,PNEUMONIA,aug_1434_person296_bacteria_1393.jpeg,1272,792,1007424,1.606,122.21,59.82,255,0,255,122.21,122.21,122.21,1
XRAY,train,PNEUMONIA,aug_1435_person296_bacteria_1397.jpeg,1160,872,1011520,1.33,117.18,60.34,255,0,255,117.18,117.18,117.18,1
XRAY,train,PNEUMONIA,aug_1436_person296_virus_613.jpeg,456,280,127680,1.629,146.97,36.95,208,0,208,146.97,146.97,146.97,1
XRAY,train,PNEUMONIA,aug_1437_person297_bacteria_1400.jpeg,1104,736,812544,1.5,99.96,58.6,255,0,255,99.96,99.96,99.96,1
XRAY,train,PNEUMONIA,aug_1438_person297_bacteria_1404.jpeg,736,432,317952,1.704,103.51,54.04,255,0,255,103.51,103.51,103.51,1
XRAY,train,PNEUMONIA,aug_1439_person297_virus_614.jpeg,1990,1419,2823810,1.402,97.08,50.93,255,0,255,97.08,97.08,97.08,1
XRAY,train,PNEUMONIA,aug_143_person1106_virus_1829.jpeg,1624,1208,1961792,1.344,112.1,56.29,237,0,237,112.1,112.1,112.1,1
XRAY,train,PNEUMONIA,aug_1440_person298_bacteria_1408.jpeg,1216,856,1040896,1.421,76.11,37.25,236,0,236,76.11,76.11,76.11,1
XRAY,train,PNEUMONIA,aug_1441_person298_bacteria_1410.jpeg,1184,856,1013504,1.383,122.86,46.71,255,0,255,122.86,122.86,122.86,1
XRAY,train,PNEUMONIA,aug_1442_person298_bacteria_1411.jpeg,1064,696,740544,1.529,133.22,45.8,255,0,255,133.22,133.22,133.22,1
XRAY,train,PNEUMONIA,aug_144_person1107_bacteria_3048.jpeg,1482,1044,1547208,1.42,108.89,74.47,255,0,255,108.89,108.89,108.89,1
XRAY,train,PNEUMONIA,aug_145_person1107_virus_1831.jpeg,1024,744,761856,1.376,131.07,58.34,255,0,255,131.07,131.07,131.07,1
XRAY,train,PNEUMONIA,aug_146_person1107_virus_1832.jpeg,1392,832,1158144,1.673,101.35,80.0,255,0,255,101.35,101.35,101.35,1
XRAY,train,PNEUMONIA,aug_147_person1108_bacteria_3049.jpeg,1467,1044,1531548,1.405,110.0,75.62,255,0,255,110.0,110.0,110.0,1
XRAY,train,PNEUMONIA,aug_148_person1108_virus_1833.jpeg,869,563,489247,1.544,129.93,54.27,237,0,237,129.93,129.93,129.93,1
XRAY,train,PNEUMONIA,aug_149_person1109_bacteria_3050.jpeg,1128,752,848256,1.5,149.49,46.74,255,0,255,149.49,149.49,149.49,1
XRAY,train,PNEUMONIA,aug_14_person100_bacteria_482.jpeg,1040,696,723840,1.494,106.63,55.76,255,0,255,106.63,106.63,106.63,1
XRAY,train,PNEUMONIA,aug_150_person110_bacteria_531.jpeg,1160,688,798080,1.686,113.07,45.5,248,0,248,113.07,113.07,113.07,1
XRAY,val,NORMAL,IM-0001-0001.jpeg,1857,1317,2445669,1.41,131.0,57.1,255,0,255,131.0,131.0,131.0,0
XRAY,val,NORMAL,IM-0011-0001-0001.jpeg,2144,1916,4107904,1.119,137.07,52.95,255,0,255,137.07,137.07,137.07,0
XRAY,val,NORMAL,IM-0013-0001.jpeg,2444,2155,5266820,1.134,136.05,56.19,255,0,255,136.05,136.05,136.05,0
XRAY,val,NORMAL,IM-0039-0001.jpeg,2153,1793,3860329,1.201,134.2,57.44,255,0,255,134.2,134.2,134.2,0
XRAY,val,NORMAL,IM-0065-0001.jpeg,1562,1021,1594802,1.53,106.42,63.56,248,0,248,106.42,106.42,106.42,0
XRAY,val,NORMAL,IM-0077-0001.jpeg,1740,1246,2168040,1.396,130.08,57.26,255,0,255,130.08,130.08,130.08,0
XRAY,val,NORMAL,IM-0084-0001.jpeg,1754,1187,2081998,1.478,129.79,64.37,255,0,255,129.79,129.79,129.79,0
XRAY,val,NORMAL,IM-0089-0001.jpeg,2426,2076,5036376,1.169,136.24,61.8,255,0,255,136.24,136.24,136.24,0
XRAY,val,NORMAL,IM-0093-0001.jpeg,1788,1282,2292216,1.395,148.22,54.85,255,0,255,148.22,148.22,148.22,0
XRAY,val,NORMAL,IM-0095-0001.jpeg,1866,1311,2446326,1.423,119.66,68.99,255,0,255,119.66,119.66,119.66,0
XRAY,val,NORMAL,IM-0111-0001.jpeg,1910,1303,2488730,1.466,127.8,57.01,255,0,255,127.8,127.8,127.8,0
XRAY,val,NORMAL,IM-0128-0001.jpeg,1528,1013,1547864,1.508,97.2,58.82,255,0,255,97.2,97.2,97.2,0
XRAY,val,NORMAL,IM-0140-0001.jpeg,1156,1237,1429972,0.935,148.88,52.51,255,0,255,148.88,148.88,148.88,0
XRAY,val,NORMAL,IM-0147-0001.jpeg,2102,1974,4149348,1.065,117.02,65.04,255,0,255,117.02,117.02,117.02,0
XRAY,val,NORMAL,IM-0177-0001.jpeg,2172,1615,3507780,1.345,90.13,71.33,255,0,255,90.13,90.13,90.13,0
XRAY,val,NORMAL,IM-0178-0001.jpeg,1646,1124,1850104,1.464,142.17,58.88,255,0,255,142.17,142.17,142.17,0
XRAY,val,NORMAL,IM-0217-0001.jpeg,1654,1275,2108850,1.297,98.54,66.7,255,0,255,98.54,98.54,98.54,0
XRAY,val,NORMAL,IM-0230-0001.jpeg,1624,1256,2039744,1.293,124.55,63.02,255,0,255,124.55,124.55,124.55,0
XRAY,val,NORMAL,IM-0273-0001.jpeg,1522,1093,1663546,1.392,113.94,57.66,255,0,255,113.94,113.94,113.94,0
XRAY,val,NORMAL,IM-0275-0001.jpeg,1866,1595,2976270,1.17,105.89,64.87,255,0,255,105.89,105.89,105.89,0
XRAY,val,NORMAL,IM-0276-0001.jpeg,1828,1654,3023512,1.105,139.42,61.09,255,0,255,139.42,139.42,139.42,0
XRAY,val,NORMAL,IM-0290-0001.jpeg,1708,1434,2449272,1.191,91.91,67.55,255,0,255,91.91,91.91,91.91,0
XRAY,val,NORMAL,IM-0303-0001.jpeg,1762,1264,2227168,1.394,99.21,71.3,255,0,255,99.21,99.21,99.21,0
XRAY,val,NORMAL,IM-0315-0001.jpeg,1268,959,1216012,1.322,138.07,49.03,255,0,255,138.07,138.07,138.07,0
XRAY,val,NORMAL,IM-0316-0001.jpeg,1368,1009,1380312,1.356,120.23,51.7,255,0,255,120.23,120.23,120.23,0
XRAY,val,NORMAL,IM-0317-0001.jpeg,2106,1719,3620214,1.225,116.18,67.11,255,0,255,116.18,116.18,116.18,0
XRAY,val,NORMAL,IM-0320-0001.jpeg,1700,1271,2160700,1.338,112.59,62.9,255,0,255,112.59,112.59,112.59,0
XRAY,val,NORMAL,IM-0326-0001.jpeg,1520,1306,1985120,1.164,119.51,53.43,255,0,255,119.51,119.51,119.51,0
XRAY,val,NORMAL,IM-0329-0001.jpeg,1196,974,1164904,1.228,127.16,47.89,255,0,255,127.16,127.16,127.16,0
XRAY,val,NORMAL,IM-0337-0001.jpeg,1584,1237,1959408,1.281,127.94,60.3,255,0,255,127.94,127.94,127.94,0
XRAY,val,NORMAL,IM-0345-0001.jpeg,1310,1071,1403010,1.223,134.59,52.94,255,0,255,134.59,134.59,134.59,0
XRAY,val,NORMAL,IM-0354-0001.jpeg,1538,986,1516468,1.56,112.95,72.84,255,0,255,112.95,112.95,112.95,0
XRAY,val,NORMAL,IM-0359-0001.jpeg,1634,1272,2078448,1.285,118.15,64.33,255,0,255,118.15,118.15,118.15,0
XRAY,val,NORMAL,IM-0363-0001.jpeg,1580,1402,2215160,1.127,108.34,65.61,255,0,255,108.34,108.34,108.34,0
XRAY,val,NORMAL,IM-0384-0001.jpeg,1608,1226,1971408,1.312,131.39,73.47,255,0,255,131.39,131.39,131.39,0
XRAY,val,NORMAL,IM-0409-0001.jpeg,1090,793,864370,1.375,144.56,47.72,255,0,255,144.56,144.56,144.56,0
XRAY,val,NORMAL,IM-0420-0001.jpeg,1558,1352,2106416,1.152,119.28,49.51,255,0,255,119.28,119.28,119.28,0
XRAY,val,NORMAL,IM-0437-0001-0001.jpeg,2022,1445,2921790,1.399,134.47,57.81,255,0,255,134.47,134.47,134.47,0
XRAY,val,NORMAL,IM-0441-0001.jpeg,1472,1171,1723712,1.257,110.4,63.5,255,0,255,110.4,110.4,110.4,0
XRAY,val,NORMAL,IM-0455-0001.jpeg,1364,1148,1565872,1.188,134.73,56.95,255,0,255,134.73,134.73,134.73,0
XRAY,val,NORMAL,IM-0458-0001.jpeg,1226,955,1170830,1.284,123.56,59.69,255,0,255,123.56,123.56,123.56,0
XRAY,val,NORMAL,IM-0459-0001.jpeg,2338,1970,4605860,1.187,136.13,64.31,255,0,255,136.13,136.13,136.13,0
XRAY,val,NORMAL,IM-0491-0001.jpeg,2304,2086,4806144,1.105,105.37,60.19,255,0,255,105.37,105.37,105.37,0
XRAY,val,NORMAL,IM-0495-0001.jpeg,2064,1750,3612000,1.179,122.13,68.16,255,0,255,122.13,122.13,122.13,0
XRAY,val,NORMAL,IM-0501-0001-0002.jpeg,1562,1059,1654158,1.475,100.34,48.16,255,0,255,100.34,100.34,100.34,0
XRAY,val,NORMAL,IM-0519-0001-0002.jpeg,2014,1577,3176078,1.277,113.81,67.97,255,0,255,113.81,113.81,113.81,0
XRAY,val,NORMAL,IM-0524-0001.jpeg,1964,1611,3164004,1.219,140.06,61.22,255,0,255,140.06,140.06,140.06,0
XRAY,val,NORMAL,IM-0525-0001-0001.jpeg,1268,1017,1289556,1.247,132.86,49.54,255,0,255,132.86,132.86,132.86,0
XRAY,val,NORMAL,IM-0530-0001.jpeg,1458,1128,1644624,1.293,128.72,57.51,255,0,255,128.72,128.72,128.72,0
XRAY,val,NORMAL,IM-0533-0001-0001.jpeg,1908,1476,2816208,1.293,112.86,60.31,255,0,255,112.86,112.86,112.86,0
XRAY,val,NORMAL,IM-0538-0001.jpeg,1902,1595,3033690,1.192,121.9,63.9,255,0,255,121.9,121.9,121.9,0
XRAY,val,NORMAL,IM-0540-0001.jpeg,1496,1333,1994168,1.122,125.31,66.12,255,0,255,125.31,125.31,125.31,0
XRAY,val,NORMAL,IM-0553-0001-0001.jpeg,1632,1206,1968192,1.353,113.58,60.09,255,0,255,113.58,113.58,113.58,0
XRAY,val,NORMAL,IM-0555-0001-0002.jpeg,1446,1171,1693266,1.235,127.03,60.05,255,0,255,127.03,127.03,127.03,0
XRAY,val,NORMAL,IM-0579-0001.jpeg,1604,1117,1791668,1.436,117.0,67.03,255,0,255,117.0,117.0,117.0,0
XRAY,val,NORMAL,IM-0588-0001.jpeg,1488,1017,1513296,1.463,118.8,64.1,255,0,255,118.8,118.8,118.8,0
XRAY,val,NORMAL,IM-0595-0001.jpeg,1924,2102,4044248,0.915,117.14,61.73,255,0,255,117.14,117.14,117.14,0
XRAY,val,NORMAL,IM-0601-0001.jpeg,1858,1680,3121440,1.106,125.86,60.38,255,0,255,125.86,125.86,125.86,0
XRAY,val,NORMAL,IM-0607-0001.jpeg,1518,1121,1701678,1.354,109.8,65.42,255,0,255,109.8,109.8,109.8,0
XRAY,val,NORMAL,IM-0614-0001.jpeg,1750,1480,2590000,1.182,109.93,64.94,255,0,255,109.93,109.93,109.93,0
XRAY,val,NORMAL,IM-0625-0001.jpeg,1678,1229,2062262,1.365,133.52,58.56,255,0,255,133.52,133.52,133.52,0
XRAY,val,NORMAL,IM-0640-0001.jpeg,1642,1221,2004882,1.345,131.38,61.92,255,0,255,131.38,131.38,131.38,0
XRAY,val,NORMAL,IM-0641-0001.jpeg,1858,1480,2749840,1.255,132.38,61.02,255,0,255,132.38,132.38,132.38,0
XRAY,val,NORMAL,IM-0642-0001.jpeg,1508,1052,1586416,1.433,130.12,61.32,255,0,255,130.12,130.12,130.12,0
XRAY,val,NORMAL,IM-0643-0001.jpeg,2348,1851,4346148,1.269,131.94,72.39,255,0,255,131.94,131.94,131.94,0
XRAY,val,NORMAL,IM-0644-0001-0001.jpeg,1284,1020,1309680,1.259,129.85,61.37,255,0,255,129.85,129.85,129.85,0
XRAY,val,NORMAL,IM-0646-0001.jpeg,1630,1179,1921770,1.383,130.14,65.15,255,0,255,130.14,130.14,130.14,0
XRAY,val,NORMAL,IM-0655-0001.jpeg,2134,1827,3898818,1.168,120.0,68.31,255,0,255,120.0,120.0,120.0,0
XRAY,val,NORMAL,IM-0679-0001.jpeg,1368,1151,1574568,1.189,112.72,62.39,255,0,255,112.72,112.72,112.72,0
XRAY,val,NORMAL,IM-0691-0001.jpeg,1284,893,1146612,1.438,126.11,59.68,255,0,255,126.11,126.11,126.11,0
XRAY,val,NORMAL,IM-0705-0001.jpeg,1734,1426,2472684,1.216,115.28,65.65,255,0,255,115.28,115.28,115.28,0
XRAY,val,NORMAL,IM-0709-0001.jpeg,1570,1272,1997040,1.234,126.47,64.58,255,0,255,126.47,126.47,126.47,0
XRAY,val,NORMAL,IM-0712-0001.jpeg,1882,1557,2930274,1.209,119.29,64.49,255,0,255,119.29,119.29,119.29,0
XRAY,val,NORMAL,IM-0721-0001.jpeg,1434,1310,1878540,1.095,121.6,57.78,255,0,255,121.6,121.6,121.6,0
XRAY,val,NORMAL,IM-0751-0001.jpeg,1488,1136,1690368,1.31,119.11,60.02,255,0,255,119.11,119.11,119.11,0
XRAY,val,NORMAL,IM-0761-0001.jpeg,1348,1028,1385744,1.311,123.17,54.85,255,0,255,123.17,123.17,123.17,0
XRAY,val,NORMAL,NORMAL2-IM-0023-0001.jpeg,2071,1296,2684016,1.598,105.98,62.2,255,0,255,105.98,105.98,105.98,0
XRAY,val,NORMAL,NORMAL2-IM-0045-0001.jpeg,1733,1044,1809252,1.66,105.17,67.72,255,0,255,105.17,105.17,105.17,0
XRAY,val,NORMAL,NORMAL2-IM-0086-0001.jpeg,2474,2224,5502176,1.112,140.43,77.67,255,0,255,140.43,140.43,140.43,0
XRAY,val,NORMAL,NORMAL2-IM-0095-0001.jpeg,2517,1979,4981143,1.272,130.28,67.36,255,0,255,130.28,130.28,130.28,0
XRAY,val,NORMAL,NORMAL2-IM-0201-0001.jpeg,1800,1456,2620800,1.236,147.51,63.14,255,0,255,147.51,147.51,147.51,0
XRAY,val,NORMAL,NORMAL2-IM-0213-0001.jpeg,1952,1600,3123200,1.22,159.42,56.96,255,0,255,159.42,159.42,159.42,0
XRAY,val,NORMAL,NORMAL2-IM-0276-0001.jpeg,1604,1334,2139736,1.202,128.86,55.3,255,0,255,128.86,128.86,128.86,0
XRAY,val,NORMAL,NORMAL2-IM-0289-0001.jpeg,1894,1597,3024718,1.186,129.13,61.2,255,0,255,129.13,129.13,129.13,0
XRAY,val,NORMAL,NORMAL2-IM-0302-0001.jpeg,1596,1087,1734852,1.468,107.76,62.68,255,0,255,107.76,107.76,107.76,0
XRAY,val,NORMAL,NORMAL2-IM-0305-0001.jpeg,1612,1179,1900548,1.367,122.32,58.31,255,0,255,122.32,122.32,122.32,0
XRAY,val,NORMAL,NORMAL2-IM-0307-0001.jpeg,1816,1435,2605960,1.266,129.51,63.51,255,0,255,129.51,129.51,129.51,0
XRAY,val,NORMAL,NORMAL2-IM-0316-0001.jpeg,1464,925,1354200,1.583,108.95,55.92,255,0,255,108.95,108.95,108.95,0
XRAY,val,NORMAL,NORMAL2-IM-0325-0001.jpeg,1612,1164,1876368,1.385,113.67,66.94,255,0,255,113.67,113.67,113.67,0
XRAY,val,NORMAL,NORMAL2-IM-0335-0001.jpeg,1300,821,1067300,1.583,124.72,54.6,255,0,255,124.72,124.72,124.72,0
XRAY,val,NORMAL,NORMAL2-IM-0336-0001.jpeg,1612,941,1516892,1.713,102.62,62.62,255,0,255,102.62,102.62,102.62,0
XRAY,val,NORMAL,NORMAL2-IM-0340-0001.jpeg,1292,751,970292,1.72,113.44,58.34,255,0,255,113.44,113.44,113.44,0
XRAY,val,NORMAL,NORMAL2-IM-0393-0001.jpeg,1410,1106,1559460,1.275,113.38,56.5,255,0,255,113.38,113.38,113.38,0
XRAY,val,NORMAL,NORMAL2-IM-0394-0001.jpeg,1588,1144,1816672,1.388,132.41,54.48,255,0,255,132.41,132.41,132.41,0
XRAY,val,NORMAL,NORMAL2-IM-0399-0001.jpeg,1546,1399,2162854,1.105,135.02,55.99,255,0,255,135.02,135.02,135.02,0
XRAY,val,NORMAL,NORMAL2-IM-0401-0001.jpeg,1898,1854,3518892,1.024,131.89,61.78,255,0,255,131.89,131.89,131.89,0
XRAY,val,NORMAL,NORMAL2-IM-0402-0001.jpeg,1666,1252,2085832,1.331,106.0,63.42,255,0,255,106.0,106.0,106.0,0
XRAY,val,NORMAL,NORMAL2-IM-0406-0001.jpeg,1470,1043,1533210,1.409,90.75,48.24,255,0,255,90.75,90.75,90.75,0
XRAY,val,NORMAL,NORMAL2-IM-0408-0001.jpeg,1978,1766,3493148,1.12,115.08,67.51,255,0,255,115.08,115.08,115.08,0
XRAY,val,NORMAL,NORMAL2-IM-0416-0001-0002.jpeg,1844,1272,2345568,1.45,116.39,51.31,255,0,255,116.39,116.39,116.39,0
XRAY,val,NORMAL,NORMAL2-IM-0449-0001.jpeg,1284,1013,1300692,1.268,112.16,59.8,255,0,255,112.16,112.16,112.16,0
XRAY,val,NORMAL,NORMAL2-IM-0456-0001.jpeg,1368,1079,1476072,1.268,112.3,56.59,255,0,255,112.3,112.3,112.3,0
XRAY,val,NORMAL,NORMAL2-IM-0464-0001.jpeg,1662,1214,2017668,1.369,124.9,63.79,255,0,255,124.9,124.9,124.9,0
XRAY,val,NORMAL,NORMAL2-IM-0473-0001.jpeg,1418,1121,1589578,1.265,115.8,66.76,255,0,255,115.8,115.8,115.8,0
XRAY,val,NORMAL,NORMAL2-IM-0491-0001.jpeg,1808,1604,2900032,1.127,111.31,66.43,255,0,255,111.31,111.31,111.31,0
XRAY,val,NORMAL,NORMAL2-IM-0496-0001.jpeg,1716,1202,2062632,1.428,119.86,62.97,255,0,255,119.86,119.86,119.86,0
XRAY,val,NORMAL,NORMAL2-IM-0502-0001.jpeg,1454,1183,1720082,1.229,124.14,60.19,255,0,255,124.14,124.14,124.14,0
XRAY,val,NORMAL,NORMAL2-IM-0506-0001.jpeg,1762,1399,2465038,1.259,138.82,59.54,255,0,255,138.82,138.82,138.82,0
XRAY,val,NORMAL,NORMAL2-IM-0513-0001.jpeg,1986,1604,3185544,1.238,128.6,63.09,255,0,255,128.6,128.6,128.6,0
XRAY,val,NORMAL,NORMAL2-IM-0521-0001.jpeg,1952,1496,2920192,1.305,110.2,65.53,255,0,255,110.2,110.2,110.2,0
XRAY,val,NORMAL,NORMAL2-IM-0536-0001.jpeg,1400,1120,1568000,1.25,132.01,64.95,255,0,255,132.01,132.01,132.01,0
XRAY,val,NORMAL,NORMAL2-IM-0537-0001.jpeg,2458,1870,4596460,1.314,115.3,68.71,255,0,255,115.3,115.3,115.3,0
XRAY,val,NORMAL,NORMAL2-IM-0564-0001.jpeg,1554,1198,1861692,1.297,113.33,62.51,255,0,255,113.33,113.33,113.33,0
XRAY,val,NORMAL,NORMAL2-IM-0576-0001.jpeg,1688,1422,2400336,1.187,125.79,56.99,255,0,255,125.79,125.79,125.79,0
XRAY,val,NORMAL,NORMAL2-IM-0587-0001.jpeg,1504,1206,1813824,1.247,130.82,57.0,255,0,255,130.82,130.82,130.82,0
XRAY,val,NORMAL,NORMAL2-IM-0603-0001.jpeg,2234,1843,4117262,1.212,116.84,53.71,255,0,255,116.84,116.84,116.84,0
XRAY,val,NORMAL,NORMAL2-IM-0620-0001.jpeg,1736,1785,3098760,0.973,130.42,64.04,255,0,255,130.42,130.42,130.42,0
XRAY,val,NORMAL,NORMAL2-IM-0630-0001.jpeg,1600,1329,2126400,1.204,122.12,64.0,255,0,255,122.12,122.12,122.12,0
XRAY,val,NORMAL,NORMAL2-IM-0648-0001.jpeg,1462,1245,1820190,1.174,112.16,62.5,255,0,255,112.16,112.16,112.16,0
XRAY,val,NORMAL,NORMAL2-IM-0659-0001.jpeg,1438,1187,1706906,1.211,137.57,54.9,255,0,255,137.57,137.57,137.57,0
XRAY,val,NORMAL,NORMAL2-IM-0665-0001.jpeg,1186,769,912034,1.542,99.62,57.15,255,0,255,99.62,99.62,99.62,0
XRAY,val,NORMAL,NORMAL2-IM-0694-0001.jpeg,2018,1881,3795858,1.073,135.16,59.28,255,0,255,135.16,135.16,135.16,0
XRAY,val,NORMAL,NORMAL2-IM-0699-0001.jpeg,1920,1920,3686400,1.0,122.38,61.11,255,0,255,122.38,122.38,122.38,0
XRAY,val,NORMAL,NORMAL2-IM-0730-0001.jpeg,1672,1328,2220416,1.259,148.06,64.03,255,0,255,148.06,148.06,148.06,0
XRAY,val,NORMAL,NORMAL2-IM-0741-0001.jpeg,1240,1064,1319360,1.165,127.45,65.65,255,0,255,127.45,127.45,127.45,0
XRAY,val,NORMAL,NORMAL2-IM-0744-0001.jpeg,1416,1296,1835136,1.093,119.11,55.4,255,0,255,119.11,119.11,119.11,0
XRAY,val,NORMAL,NORMAL2-IM-0753-0001.jpeg,1088,968,1053184,1.124,104.45,50.16,255,0,255,104.45,104.45,104.45,0
XRAY,val,NORMAL,NORMAL2-IM-0776-0001.jpeg,1744,1769,3085136,0.986,106.98,62.91,255,0,255,106.98,106.98,106.98,0
XRAY,val,NORMAL,NORMAL2-IM-0781-0001.jpeg,2276,2221,5054996,1.025,130.62,62.73,255,0,255,130.62,130.62,130.62,0
XRAY,val,NORMAL,NORMAL2-IM-0821-0001.jpeg,1836,1487,2730132,1.235,113.86,59.46,255,0,255,113.86,113.86,113.86,0
XRAY,val,NORMAL,NORMAL2-IM-0843-0001.jpeg,1708,1468,2507344,1.163,141.34,52.16,255,0,255,141.34,141.34,141.34,0
XRAY,val,NORMAL,NORMAL2-IM-0851-0001.jpeg,1442,1229,1772218,1.173,126.22,60.19,255,0,255,126.22,126.22,126.22,0
XRAY,val,NORMAL,NORMAL2-IM-0854-0001.jpeg,1662,1194,1984428,1.392,141.72,62.82,255,0,255,141.72,141.72,141.72,0
XRAY,val,NORMAL,NORMAL2-IM-0855-0001.jpeg,1675,1428,2391900,1.173,153.01,62.29,255,0,255,153.01,153.01,153.01,0
